center cam,left cam,right cam,angle,forward,reverse,speed
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_00_540.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_00_540.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_00_540.jpg,0,0.2834665,0,29.92057
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_00_610.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_00_610.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_00_610.jpg,0,0.2931494,0,29.94624
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_00_679.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_00_679.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_00_679.jpg,0,0.2931494,0,29.98798
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_00_749.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_00_749.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_00_749.jpg,0,0.2931494,0,30.01152
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_00_817.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_00_817.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_00_817.jpg,0,0.2931494,0,30.01133
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_00_891.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_00_891.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_00_891.jpg,0,0.2931494,0,30.01131
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_00_961.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_00_961.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_00_961.jpg,0,0.2931494,0,30.01132
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_030.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_030.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_030.jpg,0,0.2931494,0,30.01132
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_098.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_098.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_098.jpg,0,0.2834665,0,30.00872
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_168.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_168.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_168.jpg,0.01234569,0.2737836,0,30.00674
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_238.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_238.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_238.jpg,0,0.2737836,0,30.00643
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_304.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_304.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_304.jpg,0,0.2834665,0,30.00852
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_371.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_371.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_371.jpg,0,0.2834665,0,30.0089
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_440.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_440.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_440.jpg,0,0.2834665,0,30.00887
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_518.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_518.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_518.jpg,0,0.2834665,0,30.00887
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_587.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_587.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_587.jpg,0,0.2834665,0,30.00887
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_666.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_666.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_666.jpg,0,0.2834665,0,30.00887
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_740.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_740.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_740.jpg,0,0.2834665,0,30.00887
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_820.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_820.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_820.jpg,0,0.2834665,0,30.00887
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_899.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_899.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_899.jpg,0,0.2834665,0,30.00887
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_01_968.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_01_968.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_01_968.jpg,0,0.2737836,0,30.01007
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_040.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_040.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_040.jpg,0,0.2834665,0,30.00702
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_106.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_106.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_106.jpg,0,0.2834665,0,30.00896
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_184.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_184.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_184.jpg,0,0.2931494,0,30.00887
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_254.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_254.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_254.jpg,0,0.2931494,0,30.01125
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_321.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_321.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_321.jpg,0,0.2931494,0,30.01133
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_395.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_395.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_395.jpg,0,0.2931494,0,30.01132
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_462.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_462.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_462.jpg,0,0.2931494,0,30.01132
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_544.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_544.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_544.jpg,0,0.2931494,0,30.01132
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_625.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_625.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_625.jpg,0,0.2931494,0,30.01132
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_696.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_696.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_696.jpg,0,0.2931494,0,30.01132
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_765.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_765.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_765.jpg,-0.01234569,0.2931494,0,30.01128
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_840.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_840.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_840.jpg,-0.03171146,0.2931494,0,30.01113
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_914.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_914.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_914.jpg,0,0.2931494,0,30.01131
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_02_990.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_02_990.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_02_990.jpg,0,0.2931494,0,30.01131
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_060.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_060.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_060.jpg,0,0.2931494,0,30.01132
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_129.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_129.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_129.jpg,0,0.2931494,0,30.01131
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_201.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_201.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_201.jpg,0,0.2931494,0,30.01132
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_270.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_270.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_270.jpg,0,0.2931494,0,30.01133
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_339.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_339.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_339.jpg,-0.06076011,0.2641007,0,30.00717
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_418.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_418.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_418.jpg,-0.1091745,0.2544178,0,29.99563
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_488.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_488.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_488.jpg,0,0.2544178,0,29.99945
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_571.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_571.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_571.jpg,0,0.2544178,0,30.00147
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_640.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_640.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_640.jpg,0,0.2544178,0,30.0015
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_711.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_711.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_711.jpg,0,0.2544178,0,30.00151
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_781.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_781.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_781.jpg,0,0.2544178,0,30.00151
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_861.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_861.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_861.jpg,0,0.2544178,0,30.00151
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_03_935.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_03_935.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_03_935.jpg,0,0.2544178,0,30.00152
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_007.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_007.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_007.jpg,0,0.2544178,0,30.00152
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_082.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_082.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_082.jpg,-0.002662801,0.2641007,0,30.00481
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_150.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_150.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_150.jpg,-0.002662801,0.2641007,0,30.0027
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_221.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_221.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_221.jpg,0,0.2641007,0,30.00652
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_288.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_288.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_288.jpg,0,0.2641007,0,30.00385
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_369.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_369.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_369.jpg,0,0.2641007,0,30.00395
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_448.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_448.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_448.jpg,0,0.2641007,0,30.00397
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_516.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_516.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_516.jpg,-0.08980879,0.2544178,0,29.99892
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_586.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_586.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_586.jpg,-0.08980879,0.2544178,0,29.99908
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_655.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_655.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_655.jpg,-0.08980879,0.2544178,0,30.00074
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_728.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_728.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_728.jpg,-0.0801259,0.2544178,0,30.0011
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_799.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_799.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_799.jpg,-0.01234569,0.2641007,0,30.00402
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_869.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_869.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_869.jpg,-0.01234569,0.2641007,0,30.00395
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_04_943.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_04_943.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_04_943.jpg,-0.01234569,0.2641007,0,30.004
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_018.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_018.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_018.jpg,-0.002662801,0.2641007,0,30.00395
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_092.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_092.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_092.jpg,0,0.2641007,0,30.00396
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_168.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_168.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_168.jpg,0,0.2641007,0,30.00397
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_247.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_247.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_247.jpg,0,0.2641007,0,30.00396
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_320.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_320.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_320.jpg,0,0.2737836,0,30.00727
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_402.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_402.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_402.jpg,-0.01234569,0.2737836,0,30.00641
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_488.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_488.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_488.jpg,-0.01234569,0.2737836,0,30.00639
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_555.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_555.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_555.jpg,-0.01234569,0.2737836,0,30.0064
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_633.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_633.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_633.jpg,-0.01234569,0.2737836,0,30.00641
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_703.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_703.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_703.jpg,-0.01234569,0.2737836,0,30.00642
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_770.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_770.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_770.jpg,-0.01234569,0.2737836,0,30.00641
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_855.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_855.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_855.jpg,-0.01234569,0.2737836,0,30.00641
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_926.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_926.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_926.jpg,-0.01234569,0.2737836,0,30.0064
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_05_993.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_05_993.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_05_993.jpg,-0.06076011,0.2737836,0,30.00568
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_06_070.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_06_070.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_06_070.jpg,-0.06076011,0.2737836,0,30.00586
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_06_146.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_06_146.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_06_146.jpg,-0.06076011,0.2737836,0,30.00607
